,0,1,2,target
3475,185,21,209,65.66844919786097
3476,195,3,214,65.50802139037432
3477,205,0,219,66.14973262032086
3478,212,5,222,66.95187165775401
3479,217,24,222,68.23529411764706
3480,227,7,228,68.18181818181819
3484,234,25,230,69.62566844919786
3485,232,19,228,69.0909090909091
3486,228,4,225,67.9144385026738
3487,220,26,223,68.55614973262033
3491,204,9,219,66.57754010695187
3492,205,24,219,67.43315508021391
3493,208,22,219,67.48663101604278
3494,212,5,220,66.84491978609626
3495,214,29,221,68.28877005347593
3496,215,10,222,67.37967914438502
3497,217,28,224,68.55614973262033
3502,206,25,220,67.59358288770053
3503,207,18,219,67.2192513368984
3504,216,1,227,67.2192513368984
3505,221,25,229,68.87700534759358
3506,225,13,231,68.55614973262033
3508,233,17,233,69.3048128342246
3509,230,1,230,68.1283422459893
3510,224,8,227,68.02139037433155
3511,219,28,225,68.71657754010695
3512,217,23,228,68.50267379679144
3513,208,4,223,66.7379679144385
3514,205,7,223,66.7379679144385
3515,199,29,220,67.43315508021391
3516,195,17,215,66.31016042780749
3517,201,13,221,66.7379679144385
3520,211,13,212,66.79144385026738
3521,206,16,206,66.36363636363636
3522,206,26,205,66.84491978609626
3523,207,24,207,66.89839572192514
3524,210,26,210,67.32620320855615
3525,210,10,210,66.47058823529412
3526,207,6,207,65.93582887700535
3527,204,3,204,65.45454545454545
3528,205,19,205,66.41711229946524
3529,203,2,203,65.29411764705883
3530,200,27,200,66.31016042780749
3531,200,18,200,65.8288770053476
3532,202,1,202,65.1336898395722
3533,208,22,208,66.89839572192514
3536,235,13,227,68.87700534759358
3537,236,2,229,68.44919786096257
3538,232,25,229,69.46524064171123
3544,173,17,206,64.6524064171123
3545,164,6,199,63.20855614973262
3546,167,2,200,63.20855614973262
3547,178,28,209,65.66844919786097
3548,185,26,213,66.14973262032086
3549,186,18,210,65.61497326203208
3550,193,24,214,66.524064171123
3554,186,0,212,64.75935828877006
3555,193,19,215,66.31016042780749
3556,203,5,220,66.36363636363636
3558,220,17,225,68.18181818181819
3559,224,23,225,68.71657754010695
3560,229,10,227,68.39572192513369
3561,231,21,228,69.14438502673796
3562,234,0,230,68.28877005347593
3563,233,8,230,68.66310160427807
3564,231,27,229,69.5187165775401
3565,226,20,226,68.71657754010695
3566,222,9,223,67.75401069518716
3567,214,7,221,67.11229946524064
3570,200,9,219,66.36363636363636
3571,205,17,220,67.11229946524064
3572,210,22,221,67.70053475935829
3573,214,26,222,68.18181818181819
3574,219,10,224,67.70053475935829
3575,222,14,225,68.1283422459893
3576,222,24,223,68.55614973262033
3577,221,1,224,67.32620320855615
3578,221,4,225,67.54010695187166
3582,207,12,221,67.00534759358288
3583,205,1,217,66.09625668449198
3584,213,14,224,67.59358288770053
3585,220,9,227,67.86096256684492
3586,226,3,230,68.02139037433155
3587,231,7,232,68.6096256684492
3588,233,25,232,69.67914438502675
3589,231,23,230,69.35828877005348
3590,226,24,227,68.98395721925134
3591,221,0,225,67.32620320855615
3592,215,24,225,68.28877005347593
3593,206,3,220,66.41711229946524
3594,204,24,221,67.48663101604278
3595,200,4,220,66.14973262032086
3596,197,0,215,65.50802139037432
3597,203,18,221,67.11229946524064
3598,208,9,225,67.11229946524064
3600,219,21,217,67.9144385026738
3601,215,3,209,66.31016042780749
3602,211,28,207,67.32620320855615
3603,211,0,207,65.8288770053476
3609,212,22,209,67.16577540106952
3610,207,26,206,66.95187165775401
3611,203,22,200,66.20320855614973
3612,204,3,203,65.40106951871658
3613,210,8,207,66.20320855614973
3616,234,0,226,68.07486631016043
3617,234,27,228,69.62566844919786
3618,228,7,228,68.23529411764706
3624,161,26,200,64.1711229946524
3625,154,5,194,62.35294117647059
3626,159,26,197,63.903743315508024
3627,173,17,208,64.75935828877006
3628,180,23,211,65.61497326203208
3629,180,2,206,64.22459893048128
3630,186,14,208,65.29411764705883
3631,193,27,217,66.84491978609626
3633,186,24,214,66.14973262032086
3634,190,28,214,66.57754010695187
3635,199,14,218,66.524064171123
3639,227,7,227,68.1283422459893
3640,229,11,226,68.39572192513369
3641,230,16,227,68.77005347593582
3642,232,22,229,69.3048128342246
3645,220,8,225,67.70053475935829
3646,214,9,222,67.27272727272728
3647,207,12,219,66.89839572192514
3648,195,12,216,66.09625668449198
3649,192,8,216,65.72192513368984
3650,198,15,217,66.47058823529412
3651,204,8,219,66.524064171123
3652,212,21,222,67.80748663101605
3653,219,12,224,67.80748663101605
3654,226,11,227,68.28877005347593
3655,230,2,228,68.07486631016043
3656,227,18,224,68.55614973262033
3657,226,26,223,68.87700534759358
3658,224,28,224,68.93048128342247
3659,224,6,227,67.9144385026738
3662,210,27,222,68.02139037433155
3663,205,20,216,67.05882352941177
3664,211,2,221,66.68449197860963
3665,217,25,224,68.39572192513369
3666,225,11,228,68.28877005347593
3667,231,9,231,68.66310160427807
3668,233,27,232,69.78609625668449
3669,232,3,231,68.39572192513369
3670,228,29,228,69.41176470588235
3671,222,1,226,67.48663101604278
3672,215,7,223,67.27272727272728
3673,205,9,218,66.57754010695187
3674,203,20,220,67.16577540106952
3675,201,9,219,66.41711229946524
3676,196,22,214,66.57754010695187
3677,203,27,221,67.59358288770053
3678,211,23,226,68.07486631016043
3681,224,3,216,67.16577540106952
3682,220,28,214,68.18181818181819
3683,218,17,210,67.27272727272728
3684,219,14,213,67.32620320855615
3685,219,22,213,67.75401069518716
3686,220,28,216,68.28877005347593
3687,220,20,215,67.80748663101605
3688,221,15,218,67.75401069518716
3689,221,3,216,67.00534759358288
3690,218,9,216,67.16577540106952
3691,216,20,212,67.43315508021391
3692,212,20,212,67.2192513368984
3693,212,19,210,67.05882352941177
3694,213,27,213,67.70053475935829
3695,218,28,217,68.23529411764706
3696,225,13,220,67.96791443850267
3697,231,28,230,69.62566844919786
3701,183,24,213,65.93582887700535
3702,168,28,205,64.91978609625669
3703,160,11,202,63.42245989304813
3704,156,22,201,63.74331550802139
3705,158,14,203,63.529411764705884
3706,163,27,205,64.59893048128342
3707,170,19,208,64.70588235294117
3708,176,12,210,64.75935828877006
3709,183,11,213,65.24064171122994
3710,191,13,217,65.98930481283422
3711,196,20,220,66.79144385026738
3712,194,25,216,66.7379679144385
3713,197,5,218,65.93582887700535
3717,221,28,225,68.82352941176471
3718,223,9,223,67.80748663101605
3719,223,28,221,68.71657754010695
3720,230,2,227,68.02139037433155
3721,229,23,227,69.0909090909091
3722,226,13,227,68.39572192513369
3723,221,2,226,67.48663101604278
3724,214,6,224,67.2192513368984
3728,192,21,216,66.41711229946524
3729,192,28,216,66.79144385026738
3730,198,22,217,66.84491978609626
3731,205,22,219,67.32620320855615
3732,213,8,221,67.11229946524064
3733,221,14,224,68.02139037433155
3734,229,25,227,69.19786096256685
3735,232,26,228,69.46524064171123
3736,234,26,228,69.57219251336899
3737,234,20,228,69.25133689839572
3738,232,15,228,68.87700534759358
3739,229,5,227,68.1283422459893
3740,222,7,225,67.75401069518716
3741,218,13,223,67.75401069518716
3742,212,29,220,68.1283422459893
3743,211,23,219,67.70053475935829
3744,213,13,221,67.37967914438502
3745,217,1,223,67.05882352941177
3746,224,7,227,67.96791443850267
3747,230,14,230,68.82352941176471
3748,235,9,232,68.93048128342247
3749,236,27,233,70.0
3750,233,15,232,69.14438502673796
3751,229,23,232,69.35828877005348
3753,212,27,225,68.28877005347593
3754,207,2,224,66.63101604278074
3755,203,26,221,67.54010695187166
3756,199,13,217,66.41711229946524
3757,205,19,223,67.37967914438502
3758,211,1,226,66.89839572192514
3761,229,2,221,67.6470588235294
3762,226,12,218,67.86096256684492
3763,223,7,216,67.32620320855615
3764,223,16,216,67.80748663101605
3765,223,22,218,68.23529411764706
3766,225,4,220,67.48663101604278
3767,225,21,221,68.44919786096257
3772,220,16,220,67.86096256684492
3773,218,9,218,67.27272727272728
3774,217,0,217,66.68449197860963
3775,218,7,218,67.16577540106952
3776,223,13,224,68.07486631016043
3777,224,12,229,68.34224598930481
3781,180,14,213,65.24064171122994
3782,168,1,208,63.63636363636364
3783,161,28,205,64.54545454545455
3784,158,26,203,64.1711229946524
3785,159,22,204,64.06417112299465
3786,165,11,207,63.9572192513369
3787,172,22,210,65.08021390374331
3788,180,20,213,65.56149732620321
3789,188,4,216,65.29411764705883
3790,196,6,220,66.0427807486631
3792,198,18,216,66.57754010695187
3793,203,22,218,67.16577540106952
3794,208,0,220,66.36363636363636
3795,214,0,222,66.79144385026738
3796,218,9,223,67.54010695187166
3797,219,27,222,68.50267379679144
3798,220,6,220,67.32620320855615
3799,221,22,219,68.18181818181819
3800,227,1,225,67.70053475935829
3801,224,0,225,67.48663101604278
3802,219,25,224,68.50267379679144
3803,212,2,223,66.84491978609626
3808,191,13,216,65.93582887700535
3809,194,14,216,66.14973262032086
3810,199,14,217,66.47058823529412
3811,205,25,219,67.48663101604278
3812,213,26,221,68.07486631016043
3813,221,20,224,68.34224598930481
3814,230,15,227,68.71657754010695
3815,234,12,228,68.82352941176471
3816,235,7,228,68.6096256684492
3817,235,13,228,68.93048128342247
3818,235,17,229,69.19786096256685
3819,232,4,228,68.28877005347593
3820,227,7,227,68.1283422459893
3821,222,16,225,68.23529411764706
3822,218,27,223,68.50267379679144
3823,215,14,222,67.59358288770053
3824,216,17,224,67.9144385026738
3825,220,4,226,67.54010695187166
3826,225,16,228,68.55614973262033
3827,231,28,231,69.67914438502675
3828,235,10,232,68.98395721925134
3829,236,15,233,69.35828877005348
3830,233,27,232,69.78609625668449
3831,229,10,232,68.66310160427807
3833,214,26,227,68.44919786096257
3835,205,18,223,67.32620320855615
3836,200,14,218,66.57754010695187
3841,232,7,224,68.23529411764706
3842,230,17,222,68.55614973262033
3843,228,25,220,68.77005347593582
3844,227,25,220,68.71657754010695
3845,227,15,221,68.23529411764706
3846,229,2,223,67.75401069518716
3847,228,10,224,68.18181818181819
3855,216,6,221,67.16577540106952
3857,214,7,226,67.37967914438502
3858,205,23,221,67.48663101604278
3859,195,18,218,66.524064171123
3860,187,7,215,65.3475935828877
3861,177,29,212,65.8288770053476
3862,170,28,210,65.29411764705883
3863,166,6,208,63.79679144385027
3864,161,8,205,63.475935828877006
3865,163,18,207,64.22459893048128
3866,169,26,209,65.08021390374331
3867,178,25,213,65.72192513368984
3868,185,10,216,65.45454545454545
3872,205,7,217,66.41711229946524
3873,208,5,218,66.524064171123
3874,212,0,220,66.57754010695187
3875,216,27,221,68.28877005347593
3876,218,5,221,67.2192513368984
3877,219,23,220,68.18181818181819
3878,218,19,219,67.86096256684492
3879,217,2,218,66.84491978609626
3880,219,21,222,68.18181818181819
3881,217,15,222,67.75401069518716
3882,210,2,221,66.63101604278074
3883,205,28,220,67.70053475935829
3884,200,24,219,67.16577540106952
3887,185,18,213,65.72192513368984
3888,191,22,216,66.41711229946524
3889,194,24,216,66.68449197860963
3890,199,4,217,65.93582887700535
3891,204,6,218,66.36363636363636
3892,213,11,221,67.27272727272728
3893,220,5,224,67.48663101604278
3894,227,26,227,69.14438502673796
3895,232,0,229,68.1283422459893
3896,234,7,228,68.55614973262033
3897,235,29,229,69.83957219251337
3898,235,20,229,69.35828877005348
3899,233,26,229,69.57219251336899
3900,231,23,229,69.3048128342246
3901,227,18,228,68.77005347593582
3902,224,5,227,67.86096256684492
3903,222,26,226,68.82352941176471
3904,220,25,228,68.77005347593582
3905,222,22,229,68.77005347593582
3906,227,12,230,68.55614973262033
3907,232,15,232,69.0909090909091
3908,234,7,233,68.82352941176471
3909,234,20,233,69.5187165775401
3910,233,22,233,69.57219251336899
3911,228,15,232,68.87700534759358
3915,206,16,224,67.32620320855615
3916,202,25,220,67.37967914438502
3921,234,12,230,68.93048128342247
3922,233,4,229,68.39572192513369
3923,231,27,227,69.41176470588235
3924,228,9,225,68.18181818181819
3925,228,21,226,68.87700534759358
3926,228,8,228,68.28877005347593
3938,192,7,215,65.61497326203208
3939,184,14,211,65.3475935828877
3940,179,7,212,64.75935828877006
3941,175,29,212,65.72192513368984
3942,169,29,209,65.24064171122994
3943,165,1,206,63.36898395721925
3944,167,15,208,64.33155080213903
3945,169,1,209,63.74331550802139
3946,174,9,211,64.54545454545455
3947,182,26,215,66.09625668449198
3951,208,3,224,66.7379679144385
3952,208,11,218,66.84491978609626
3953,211,1,219,66.524064171123
3954,213,29,220,68.18181818181819
3955,217,9,222,67.43315508021391
3956,218,24,222,68.28877005347593
3957,219,24,222,68.34224598930481
3958,219,9,222,67.54010695187166
3959,217,24,221,68.18181818181819
3960,213,10,220,67.16577540106952
3961,210,16,220,67.32620320855615
3962,206,13,220,66.95187165775401
3963,201,28,219,67.43315508021391
3964,195,29,217,67.05882352941177
3965,189,27,215,66.524064171123
3966,184,23,213,65.93582887700535
3967,183,0,212,64.59893048128342
3969,192,14,216,66.0427807486631
3970,197,7,216,65.93582887700535
3971,200,11,217,66.36363636363636
3972,207,20,219,67.32620320855615
3973,215,21,223,68.02139037433155
3974,222,4,226,67.6470588235294
3975,227,1,228,67.86096256684492
3976,230,7,228,68.34224598930481
3977,231,19,228,69.03743315508021
3978,232,24,229,69.41176470588235
3979,232,2,229,68.23529411764706
3986,228,5,231,68.28877005347593
3987,230,9,231,68.6096256684492
3988,233,11,232,68.93048128342247
3989,233,8,232,68.77005347593582
3990,232,20,232,69.35828877005348
3993,213,6,227,67.32620320855615
3995,204,26,224,67.75401069518716
3996,202,27,220,67.48663101604278
4000,229,17,231,68.98395721925134
4001,233,8,232,68.77005347593582
4002,232,18,232,69.25133689839572
4003,230,18,230,69.03743315508021
4004,226,10,228,68.28877005347593
4005,225,1,228,67.75401069518716
4006,225,9,230,68.28877005347593
4008,219,8,226,67.70053475935829
4009,215,18,224,67.9144385026738
4010,211,23,221,67.80748663101605
4011,210,18,222,67.54010695187166
4012,212,22,225,68.02139037433155
4018,183,3,212,64.75935828877006
4019,178,24,210,65.50802139037432
4020,177,18,212,65.24064171122994
4021,175,2,213,64.33155080213903
4022,171,26,210,65.24064171122994
4023,167,2,206,63.529411764705884
4024,173,16,212,64.91978609625669
4025,176,7,212,64.59893048128342
4026,181,6,213,64.8663101604278
4027,189,22,217,66.36363636363636
4028,200,6,222,66.36363636363636
4030,209,1,224,66.68449197860963
4031,209,25,222,67.86096256684492
4032,208,23,218,67.48663101604278
4033,212,21,220,67.70053475935829
4034,214,15,222,67.59358288770053
4035,218,4,225,67.37967914438502
4040,208,11,219,66.89839572192514
4041,205,26,219,67.54010695187166
4042,204,3,219,66.2566844919786
4043,199,11,218,66.36363636363636
4044,196,27,217,67.00534759358288
4045,191,2,215,65.29411764705883
4046,188,27,214,66.41711229946524
4047,187,21,213,65.98930481283422
4048,189,10,215,65.61497326203208
4049,189,18,214,65.98930481283422
4050,190,5,214,65.3475935828877
4051,193,10,214,65.77540106951872
4052,200,10,217,66.31016042780749
4053,207,10,221,66.89839572192514
4056,222,18,226,68.39572192513369
4057,223,21,226,68.6096256684492
4058,223,1,226,67.54010695187166
4059,226,8,227,68.1283422459893
4060,227,5,228,68.07486631016043
4066,226,13,230,68.55614973262033
4067,228,8,229,68.34224598930481
4068,230,7,229,68.39572192513369
4069,230,25,230,69.41176470588235
4070,231,4,232,68.44919786096257
4073,211,3,225,66.95187165775401
4074,206,23,224,67.70053475935829
4075,201,22,222,67.27272727272728
4076,198,4,218,65.93582887700535
4080,224,6,230,68.07486631016043
4081,229,16,232,68.98395721925134
4083,228,0,232,68.07486631016043
4084,222,26,230,69.03743315508021
4085,220,11,227,67.96791443850267
4086,221,0,231,67.6470588235294
4088,210,13,225,67.43315508021391
4089,205,21,219,67.27272727272728
4090,201,22,218,67.05882352941177
4091,199,17,216,66.57754010695187
4092,203,20,223,67.32620320855615
4093,204,14,224,67.11229946524064
4097,182,3,216,64.91978609625669
4098,174,23,209,65.18716577540107
4099,172,9,208,64.27807486631016
4100,173,26,211,65.40106951871658
4101,174,12,213,64.81283422459893
4102,174,24,212,65.40106951871658
4103,172,3,210,64.06417112299465
4104,181,27,216,66.14973262032086
4105,183,20,215,65.8288770053476
4106,188,25,216,66.41711229946524
4107,196,2,220,65.8288770053476
4108,206,24,224,67.75401069518716
4109,211,24,226,68.1283422459893
4110,211,9,224,67.2192513368984
4111,208,6,220,66.68449197860963
4112,207,20,219,67.32620320855615
4113,209,0,220,66.41711229946524
4120,203,20,217,67.00534759358288
4121,202,12,217,66.524064171123
4122,200,11,217,66.36363636363636
4123,199,11,217,66.31016042780749
4124,198,1,217,65.72192513368984
4125,195,1,216,65.50802139037432
4126,193,18,215,66.2566844919786
4127,190,22,214,66.2566844919786
4128,185,5,213,65.02673796791444
4129,184,5,212,64.91978609625669
4130,185,5,211,64.91978609625669
4131,188,22,212,66.0427807486631
4132,192,19,214,66.20320855614973
4133,199,18,218,66.7379679144385
4136,212,27,223,68.18181818181819
4137,215,19,223,67.9144385026738
4138,216,7,223,67.32620320855615
4139,218,24,223,68.34224598930481
4140,220,18,224,68.18181818181819
4141,223,21,226,68.6096256684492
4142,224,21,227,68.71657754010695
4145,221,20,229,68.6096256684492
4146,223,16,227,68.39572192513369
4147,223,20,226,68.55614973262033
4148,226,10,226,68.18181818181819
4149,228,15,228,68.66310160427807
4150,229,6,230,68.34224598930481
4153,208,7,223,66.89839572192514
4154,202,9,222,66.63101604278074
4155,200,20,221,67.05882352941177
4156,196,25,217,66.89839572192514
4157,204,7,224,66.7379679144385
4160,220,6,229,67.80748663101605
4161,225,7,233,68.34224598930481
4163,224,7,233,68.28877005347593
4164,219,20,231,68.6096256684492
4165,214,17,227,67.96791443850267
4166,214,3,231,67.43315508021391
4168,207,22,226,67.80748663101605
4169,201,4,220,66.20320855614973
4170,195,25,219,66.95187165775401
4171,195,7,218,65.93582887700535
4172,198,27,224,67.48663101604278
4173,198,29,224,67.59358288770053
4174,196,15,224,66.7379679144385
4175,188,3,218,65.3475935828877
4176,181,1,216,64.75935828877006
4177,171,24,210,65.1336898395722
4178,166,0,205,63.31550802139037
4179,163,22,204,64.27807486631016
4180,169,29,208,65.18716577540107
4181,175,12,214,64.91978609625669
4186,195,7,219,65.98930481283422
4187,203,22,223,67.43315508021391
4189,217,7,228,67.6470588235294
4190,214,14,224,67.6470588235294
4191,209,26,219,67.75401069518716
4192,205,16,218,66.95187165775401
4193,205,9,219,66.63101604278074
4198,203,9,218,66.47058823529412
4199,198,9,215,66.0427807486631
4200,196,21,213,66.47058823529412
4201,197,15,214,66.2566844919786
4202,198,10,215,66.09625668449198
4203,199,2,216,65.77540106951872
4204,199,9,216,66.14973262032086
4205,199,23,216,66.89839572192514
4206,198,16,216,66.47058823529412
4207,194,17,215,66.2566844919786
4208,184,29,212,66.20320855614973
4209,179,0,210,64.27807486631016
4210,180,14,209,65.02673796791444
4211,181,7,209,64.70588235294117
4212,185,29,211,66.20320855614973
4213,192,4,216,65.50802139037432
4217,206,3,220,66.41711229946524
4218,208,3,219,66.47058823529412
4219,209,6,219,66.68449197860963
4220,213,0,220,66.63101604278074
4221,216,29,221,68.39572192513369
4222,219,16,223,67.96791443850267
4223,220,27,224,68.66310160427807
4224,218,10,228,67.86096256684492
4225,216,4,226,67.32620320855615
4226,218,1,224,67.16577540106952
4227,219,21,222,68.18181818181819
4228,223,2,223,67.43315508021391
4229,225,8,226,68.02139037433155
4230,226,20,229,68.87700534759358
4233,208,22,223,67.70053475935829
4234,202,5,222,66.41711229946524
4235,199,24,220,67.16577540106952
4236,196,7,217,65.93582887700535
4237,204,4,224,66.57754010695187
4240,215,18,226,68.02139037433155
4241,219,20,231,68.6096256684492
4244,212,22,227,68.1283422459893
4245,209,12,225,67.32620320855615
4246,211,13,228,67.6470588235294
4248,205,13,225,67.16577540106952
4249,198,14,223,66.7379679144385
4250,195,29,221,67.27272727272728
4251,195,13,223,66.524064171123
4252,197,11,226,66.68449197860963
4253,194,14,225,66.63101604278074
4254,189,27,220,66.79144385026738
4255,181,26,212,65.88235294117646
4256,176,21,211,65.29411764705883
4257,169,11,206,64.11764705882354
4258,163,10,202,63.529411764705884
4259,162,4,200,63.04812834224599
4260,167,20,206,64.49197860962568
4266,201,10,222,66.63101604278074
4267,208,1,224,66.63101604278074
4270,215,3,225,67.16577540106952
4271,209,15,219,67.16577540106952
4272,203,9,217,66.41711229946524
4273,204,27,218,67.48663101604278
4277,201,12,218,66.524064171123
4278,194,3,214,65.45454545454545
4279,188,16,207,65.45454545454545
4280,190,9,213,65.50802139037432
4281,191,6,212,65.3475935828877
4282,194,20,215,66.41711229946524
4283,196,14,214,66.14973262032086
4284,198,29,217,67.2192513368984
4285,201,9,216,66.2566844919786
4286,202,14,218,66.68449197860963
4287,199,5,216,65.93582887700535
4288,186,26,210,66.0427807486631
4289,181,14,209,65.08021390374331
4290,179,27,207,65.56149732620321
4291,181,5,207,64.49197860962568
4292,184,0,210,64.54545454545455
4293,189,21,215,66.20320855614973
4297,199,15,218,66.57754010695187
4298,200,7,217,66.14973262032086
4299,203,8,217,66.36363636363636
4300,206,29,217,67.6470588235294
4301,209,11,219,66.95187165775401
4302,212,13,220,67.27272727272728
4303,213,4,221,66.89839572192514
4304,215,11,225,67.59358288770053
4305,213,3,223,66.95187165775401
4306,214,23,221,67.96791443850267
4307,214,23,219,67.86096256684492
4308,217,23,220,68.07486631016043
4309,220,17,223,68.07486631016043
4310,221,23,227,68.66310160427807
4313,208,26,223,67.9144385026738
4314,204,17,222,67.16577540106952
4315,201,14,221,66.79144385026738
4316,197,19,217,66.63101604278074
4317,204,22,224,67.54010695187166
4320,200,20,212,66.57754010695187
4321,208,0,219,66.31016042780749
4325,206,1,222,66.41711229946524
4326,203,6,220,66.41711229946524
4327,201,5,222,66.36363636363636
4328,199,22,220,67.05882352941177
4329,193,11,217,65.98930481283422
4330,186,5,212,65.02673796791444
4331,186,18,213,65.77540106951872
4332,194,18,225,66.84491978609626
4335,185,17,215,65.77540106951872
4336,181,24,209,65.61497326203208
4337,178,4,206,64.22459893048128
4338,174,12,207,64.49197860962568
4339,172,21,204,64.70588235294117
4340,170,14,207,64.38502673796792
4341,175,6,210,64.38502673796792
4348,214,7,226,67.37967914438502
4349,213,6,223,67.11229946524064
4350,210,21,222,67.70053475935829
4351,206,15,219,67.00534759358288
4352,209,7,222,66.89839572192514
4353,206,24,220,67.54010695187166
4354,207,11,221,66.95187165775401
4355,208,21,222,67.59358288770053
4358,198,7,220,66.20320855614973
4359,191,11,215,65.77540106951872
4360,187,11,215,65.56149732620321
4361,186,13,214,65.56149732620321
4362,188,25,216,66.41711229946524
4363,191,12,217,65.93582887700535
4364,198,5,220,66.09625668449198
4365,203,22,220,67.27272727272728
4366,209,3,223,66.7379679144385
4367,209,25,222,67.86096256684492
4368,196,26,213,66.7379679144385
4369,194,23,213,66.47058823529412
4370,193,22,212,66.31016042780749
4371,193,26,214,66.63101604278074
4372,195,17,217,66.41711229946524
4382,205,14,219,66.89839572192514
4383,203,1,215,65.88235294117646
4384,203,14,215,66.57754010695187
4385,210,3,221,66.68449197860963
4387,213,21,223,67.9144385026738
4388,209,25,217,67.59358288770053
4389,205,20,215,67.00534759358288
4390,208,22,218,67.43315508021391
4391,212,12,225,67.48663101604278
4392,210,17,224,67.59358288770053
4393,204,19,220,67.16577540106952
4394,204,22,220,67.32620320855615
4395,201,21,218,67.00534759358288
4396,198,11,216,66.20320855614973
4397,206,11,224,67.05882352941177
4400,200,24,212,66.79144385026738
4401,208,28,216,67.6470588235294
4405,203,19,216,66.89839572192514
4406,200,21,217,66.89839572192514
4407,200,17,220,66.84491978609626
4408,200,19,221,67.00534759358288
4409,193,15,217,66.20320855614973
4410,186,20,212,65.8288770053476
4411,183,22,210,65.66844919786097
4412,189,21,220,66.47058823529412
4415,189,7,218,65.61497326203208
4416,184,14,210,65.29411764705883
4417,183,5,208,64.6524064171123
4418,179,13,207,64.81283422459893
4419,175,19,207,64.91978609625669
4420,174,17,207,64.75935828877006
4421,174,24,209,65.24064171122994
4422,180,22,212,65.61497326203208
4426,206,25,220,67.59358288770053
4427,209,7,221,66.84491978609626
4428,211,8,222,67.05882352941177
4429,211,16,222,67.48663101604278
4430,209,22,221,67.6470588235294
4431,208,11,220,66.95187165775401
4432,209,29,223,68.1283422459893
4433,209,22,223,67.75401069518716
4434,211,15,224,67.54010695187166
4435,211,3,225,66.95187165775401
4436,210,15,225,67.54010695187166
4437,203,5,223,66.524064171123
4438,198,19,220,66.84491978609626
4439,190,19,217,66.2566844919786
4440,183,11,214,65.29411764705883
4441,182,4,214,64.8663101604278
4442,184,0,215,64.81283422459893
4443,190,25,218,66.63101604278074
4444,198,14,222,66.68449197860963
4446,211,8,224,67.16577540106952
4447,209,17,221,67.37967914438502
4448,204,23,218,67.27272727272728
4449,200,4,215,65.88235294117646
4450,198,13,215,66.2566844919786
4451,197,4,216,65.77540106951872
4455,186,20,214,65.93582887700535
4457,187,6,213,65.18716577540107
4458,187,28,212,66.31016042780749
4459,190,18,214,66.0427807486631
4460,196,26,217,66.95187165775401
4461,200,6,219,66.20320855614973
4462,200,11,218,66.41711229946524
4463,201,6,216,66.09625668449198
4464,207,14,216,66.84491978609626
4465,212,8,220,67.00534759358288
4468,210,14,219,67.16577540106952
4469,207,7,216,66.47058823529412
4470,206,15,218,66.95187165775401
4471,205,14,219,66.89839572192514
4472,204,8,220,66.57754010695187
4473,199,28,216,67.16577540106952
4474,202,13,219,66.68449197860963
4475,200,3,219,66.0427807486631
4476,196,4,217,65.77540106951872
4480,203,22,213,66.89839572192514
4481,208,29,215,67.6470588235294
4484,204,26,214,67.2192513368984
4485,199,8,212,65.88235294117646
4486,199,4,212,65.66844919786097
4487,199,6,216,65.98930481283422
4489,198,23,219,67.00534759358288
4490,191,9,213,65.56149732620321
4491,183,16,207,65.18716577540107
4492,186,14,212,65.50802139037432
4493,195,17,221,66.63101604278074
4495,194,27,219,67.00534759358288
4496,188,16,214,65.8288770053476
4497,187,21,213,65.98930481283422
4498,184,15,213,65.50802139037432
4502,177,17,210,65.08021390374331
4503,178,2,209,64.27807486631016
4505,199,9,218,66.2566844919786
4506,201,19,218,66.89839572192514
4507,203,27,217,67.37967914438502
4508,206,22,218,67.32620320855615
4509,206,11,220,66.84491978609626
4510,206,21,221,67.43315508021391
4512,209,24,224,67.9144385026738
4513,212,10,226,67.43315508021391
4514,214,27,227,68.50267379679144
4515,213,13,227,67.70053475935829
4516,209,16,224,67.48663101604278
4517,201,27,221,67.48663101604278
4518,196,0,218,65.61497326203208
4519,191,14,218,66.09625668449198
4520,183,11,214,65.29411764705883
4521,180,8,212,64.8663101604278
4522,181,20,213,65.61497326203208
4523,190,8,219,65.77540106951872
4526,212,18,226,67.86096256684492
4527,209,14,221,67.2192513368984
4528,203,7,220,66.47058823529412
4529,199,13,217,66.41711229946524
4530,198,9,217,66.14973262032086
4534,185,7,213,65.1336898395722
4535,180,5,209,64.54545454545455
4536,179,9,208,64.6524064171123
4537,177,27,206,65.40106951871658
4538,177,15,205,64.70588235294117
4539,180,5,206,64.38502673796792
4540,186,17,210,65.56149732620321
4541,192,1,214,65.24064171122994
4542,196,9,217,66.0427807486631
4543,203,29,218,67.54010695187166
4544,215,20,220,67.80748663101605
4545,221,12,222,67.80748663101605
4549,214,29,220,68.23529411764706
4550,206,15,217,66.89839572192514
4551,202,11,214,66.31016042780749
4552,198,19,215,66.57754010695187
4553,193,17,212,66.0427807486631
4554,196,5,217,65.8288770053476
4555,197,3,220,65.93582887700535
4556,194,16,219,66.41711229946524
4560,207,25,214,67.32620320855615
4561,208,6,215,66.41711229946524
4563,204,16,213,66.63101604278074
4564,201,14,211,66.2566844919786
4565,199,17,209,66.20320855614973
4566,199,27,211,66.84491978609626
4567,200,14,213,66.31016042780749
4570,198,0,218,65.72192513368984
4571,191,19,212,66.0427807486631
4572,190,5,211,65.18716577540107
